Orthogroup	Duplications (all)	Duplications (50% support)
OG0015196	5	5
OG0015197	4	4
OG0015198	2	2
OG0015199	5	5
OG0015200	4	4
OG0015201	4	4
OG0015202	5	5
OG0015203	5	5
OG0015204	4	4
OG0015205	6	6
OG0015206	3	1
OG0015207	3	3
OG0015208	6	6
OG0015209	3	0
OG0015210	3	2
OG0015211	3	3
OG0015212	4	4
OG0015213	7	7
OG0015214	7	7
OG0015215	7	7
OG0015216	7	7
OG0015217	7	7
OG0015218	1	1
OG0015219	2	1
OG0015220	1	1
OG0015221	5	5
OG0015222	2	2
OG0015223	2	2
OG0015224	4	4
OG0015225	3	3
OG0015226	1	0
OG0015227	7	7
OG0015228	7	7
OG0015229	5	5
OG0015230	3	3
OG0015231	2	2
OG0015232	6	6
OG0015233	1	1
OG0015234	7	7
OG0015235	6	6
OG0015236	7	7
OG0015237	2	1
OG0015238	7	7
OG0015239	5	5
OG0015240	3	3
OG0015241	5	4
OG0015242	7	7
OG0015243	7	7
OG0015244	2	2
OG0015245	7	7
OG0015246	1	1
OG0015247	2	2
OG0015248	7	7
OG0015249	0	0
OG0015250	1	1
OG0015251	2	2
OG0015252	7	7
OG0015253	1	1
OG0015254	6	6
OG0015255	2	2
OG0015256	7	7
OG0015257	5	5
OG0015258	2	1
OG0015259	7	7
OG0015260	6	6
OG0015261	6	6
OG0015262	7	7
OG0015263	7	7
OG0015264	7	7
OG0015265	7	7
OG0015266	7	7
OG0015267	5	5
OG0015268	7	7
OG0015269	4	2
OG0015270	5	5
OG0015271	4	3
OG0015272	3	3
OG0015273	1	1
OG0015274	7	7
OG0015275	4	4
OG0015276	6	6
OG0015277	7	7
OG0015278	2	2
OG0015279	4	4
OG0015280	6	6
OG0015281	0	0
OG0015282	0	0
OG0015283	2	2
OG0015284	7	7
OG0015285	3	3
OG0015286	5	5
OG0015287	6	6
OG0015288	5	5
OG0015289	0	0
OG0015290	2	2
OG0015291	7	7
OG0015292	1	1
OG0015293	4	3
OG0015294	7	7
OG0015295	7	7
OG0015296	4	4
OG0015297	7	7
OG0015298	3	3
OG0015299	7	7
OG0015300	3	3
OG0015301	6	6
OG0015302	5	5
OG0015303	4	4
OG0015304	1	1
OG0015305	4	4
OG0015306	0	0
OG0015307	1	1
OG0015308	5	5
OG0015309	2	1
OG0015310	3	3
OG0015311	2	2
OG0015312	3	2
OG0015313	4	4
OG0015314	0	0
OG0015315	7	7
OG0015316	4	2
OG0015317	4	4
OG0015318	2	2
OG0015319	3	3
OG0015320	5	5
OG0015321	2	2
OG0015322	5	5
OG0015323	2	2
OG0015324	7	7
OG0015325	6	6
OG0015326	4	4
OG0015327	3	3
OG0015328	4	4
OG0015329	3	3
OG0015330	4	4
OG0015331	1	1
OG0015332	0	0
OG0015333	2	2
OG0015334	3	3
OG0015335	4	4
OG0015336	5	5
OG0015337	7	7
OG0015338	6	6
OG0015339	1	1
OG0015340	4	4
OG0015341	6	6
OG0015342	6	6
OG0015343	3	3
OG0015344	5	5
OG0015345	3	3
OG0015346	2	2
OG0015347	3	1
OG0015348	4	4
OG0015349	1	1
OG0015350	1	1
OG0015351	5	5
OG0015352	7	7
OG0015353	0	0
OG0015354	5	5
OG0015355	3	2
OG0015356	3	3
OG0015357	2	1
OG0015358	4	4
OG0015359	7	7
OG0015360	7	7
OG0015361	5	5
OG0015362	6	6
OG0015363	4	4
OG0015364	6	6
OG0015365	4	4
OG0015366	7	7
OG0015367	2	1
OG0015368	7	7
OG0015369	7	7
OG0015370	6	6
OG0015371	2	2
OG0015372	7	7
OG0015373	7	7
OG0015374	5	4
OG0015375	7	7
OG0015376	0	0
OG0015377	7	7
OG0015378	7	7
OG0015379	6	6
OG0015380	7	7
OG0015381	5	3
OG0015382	6	6
OG0015383	7	7
OG0015384	6	6
OG0015385	6	6
OG0015386	4	4
OG0015387	7	7
OG0015388	7	7
OG0015389	6	6
OG0015390	7	7
OG0015391	4	4
OG0015392	6	6
OG0015393	7	7
OG0015394	2	2
OG0015395	7	7
OG0015396	6	6
OG0015397	4	4
OG0015398	3	2
OG0015399	2	1
OG0015400	6	6
OG0015401	4	4
OG0015402	3	3
OG0015403	2	0
OG0015404	6	6
OG0015405	7	7
OG0015406	2	2
OG0015407	7	7
OG0015408	7	7
OG0015409	1	0
OG0015410	7	7
OG0015411	3	3
OG0015412	1	1
OG0015413	7	7
OG0015414	2	2
OG0015415	5	5
OG0015416	3	2
OG0015417	2	2
OG0015418	6	6
OG0015419	2	2
OG0015420	0	0
OG0015421	4	4
OG0015422	4	4
OG0015423	5	5
OG0015424	4	4
OG0015425	0	0
OG0015426	7	7
OG0015427	7	7
OG0015428	7	7
OG0015429	7	7
OG0015430	7	7
OG0015431	7	7
OG0015432	7	7
OG0015433	7	7
OG0015434	7	7
OG0015435	7	7
OG0015436	7	7
OG0015437	7	7
OG0015438	7	7
OG0015439	5	5
OG0015440	7	7
OG0015441	4	4
OG0015442	7	7
OG0015443	7	7
OG0015444	7	7
OG0015445	7	7
OG0015446	7	7
OG0015447	7	7
OG0015448	7	7
OG0015449	7	7
OG0015450	3	3
OG0015451	3	2
OG0015452	7	7
OG0015453	6	6
OG0015454	6	6
OG0015455	7	7
OG0015456	7	7
OG0015457	6	6
OG0015458	3	3
OG0015459	6	6
OG0015460	2	2
OG0015461	2	2
OG0015462	6	6
OG0015463	6	6
OG0015464	6	6
OG0015465	5	5
OG0015466	6	6
OG0015467	6	6
OG0015468	3	3
OG0015469	6	6
OG0015470	5	5
OG0015471	6	6
OG0015472	3	3
OG0015473	6	6
OG0015474	5	5
OG0015475	3	3
OG0015476	2	2
OG0015477	2	2
OG0015478	2	2
OG0015479	6	6
OG0015480	2	2
OG0015481	5	5
OG0015482	5	5
OG0015483	5	5
OG0015484	4	4
OG0015485	4	4
OG0015486	2	2
OG0015487	7	7
OG0015488	6	6
OG0015489	3	3
OG0015490	3	3
OG0015491	2	2
OG0015492	5	5
OG0015493	3	3
OG0015494	4	4
OG0015495	5	5
OG0015496	7	7
OG0015497	3	2
OG0015498	4	4
OG0015499	3	3
OG0015500	2	2
OG0015501	6	6
OG0015502	2	2
OG0015503	2	2
OG0015504	1	0
OG0015505	5	5
OG0015506	0	0
OG0015507	4	4
OG0015508	6	6
OG0015509	2	2
OG0015510	6	6
OG0015511	4	4
OG0015512	5	5
OG0015513	3	3
OG0015514	6	6
OG0015515	6	6
OG0015516	2	2
OG0015517	6	6
OG0015518	6	6
OG0015519	3	3
OG0015520	2	2
OG0015521	4	4
OG0015522	6	6
OG0015523	5	5
OG0015524	1	1
OG0015525	5	5
OG0015526	3	3
OG0015527	1	1
OG0015528	2	2
OG0015529	1	1
OG0015530	2	2
OG0015531	0	0
OG0015532	1	1
OG0015533	5	5
OG0015534	4	4
OG0015535	1	1
OG0015536	2	2
OG0015537	2	2
OG0015538	4	1
OG0015539	5	5
OG0015540	4	4
OG0015541	5	5
OG0015542	2	2
OG0015543	1	1
OG0015544	6	6
OG0015545	5	5
OG0015546	6	6
OG0015547	5	5
OG0015548	6	6
OG0015549	4	4
OG0015550	4	4
OG0015551	3	2
OG0015552	4	4
OG0015553	6	6
OG0015554	6	6
OG0015555	6	6
OG0015556	1	0
OG0015557	4	4
OG0015558	6	6
OG0015559	4	4
OG0015560	6	6
OG0015561	6	6
OG0015562	4	4
OG0015563	5	5
OG0015564	7	7
OG0015565	7	7
OG0015566	6	6
OG0015567	7	7
OG0015568	4	4
OG0015569	4	3
OG0015570	5	5
OG0015571	7	7
OG0015572	5	5
OG0015573	7	7
OG0015574	4	4
OG0015575	4	4
OG0015576	5	5
OG0015577	1	1
OG0015578	7	7
OG0015579	6	6
OG0015580	6	6
OG0015581	3	3
OG0015582	5	5
OG0015583	5	5
OG0015584	6	6
OG0015585	7	7
OG0015586	7	7
OG0015587	5	5
OG0015588	7	7
OG0015589	7	7
OG0015590	2	2
OG0015591	6	6
OG0015592	7	7
OG0015593	2	2
OG0015594	5	5
OG0015595	7	7
OG0015596	7	7
OG0015597	7	7
OG0015598	2	2
OG0015599	7	7
OG0015600	7	7
OG0015601	3	1
OG0015602	5	5
OG0015603	6	6
OG0015604	6	6
OG0015605	5	4
OG0015606	4	3
OG0015607	5	5
OG0015608	6	6
OG0015609	5	3
OG0015610	3	2
OG0015611	4	3
OG0015612	3	2
OG0015613	7	7
OG0015614	5	4
OG0015615	6	6
OG0015616	3	1
OG0015617	3	2
OG0015618	4	4
OG0015619	4	3
OG0015620	7	7
OG0015621	5	5
OG0015622	5	5
OG0015623	5	5
OG0015624	5	5
OG0015625	7	7
OG0015626	6	6
OG0015627	6	6
OG0015628	5	4
OG0015629	4	4
OG0015630	4	4
OG0015631	4	4
OG0015632	5	5
OG0015633	4	2
OG0015634	5	5
OG0015635	5	5
OG0015636	4	4
OG0015637	6	6
OG0015638	5	5
OG0015639	5	5
OG0015640	4	2
OG0015641	6	6
OG0015642	3	3
OG0015643	4	3
OG0015644	3	2
OG0015645	6	6
OG0015646	6	6
OG0015647	5	5
OG0015648	2	2
OG0015649	6	6
OG0015650	4	4
OG0015651	6	6
OG0015652	5	5
OG0015653	3	3
OG0015654	3	2
OG0015655	1	1
OG0015656	2	1
OG0015657	5	5
OG0015658	3	3
OG0015659	1	1
OG0015660	5	5
OG0015661	6	6
OG0015662	5	5
OG0015663	6	6
OG0015664	5	5
OG0015665	6	6
OG0015666	3	3
OG0015667	6	6
OG0015668	3	1
OG0015669	7	7
OG0015670	7	7
OG0015671	7	7
OG0015672	4	4
OG0015673	6	6
OG0015674	7	7
OG0015675	6	6
OG0015676	5	5
OG0015677	5	5
OG0015678	4	3
OG0015679	4	4
OG0015680	5	5
OG0015681	3	3
OG0015682	4	4
OG0015683	6	6
OG0015684	1	1
OG0015685	4	4
OG0015686	3	2
OG0015687	3	3
OG0015688	0	0
OG0015689	0	0
OG0015690	5	5
OG0015691	5	5
OG0015692	5	5
OG0015693	3	3
OG0015694	4	4
OG0015695	4	4
OG0015696	1	1
OG0015697	5	5
OG0015698	5	5
OG0015699	6	6
OG0015700	4	4
OG0015701	5	5
OG0015702	7	7
OG0015703	5	5
OG0015704	7	7
OG0015705	7	7
OG0015706	4	4
OG0015707	7	7
OG0015708	4	4
OG0015709	7	7
OG0015710	7	7
OG0015711	4	4
OG0015712	3	3
OG0015713	6	6
OG0015714	5	5
OG0015715	6	6
OG0015716	7	7
OG0015717	7	7
OG0015718	5	5
OG0015719	5	5
OG0015720	6	6
OG0015721	7	7
OG0015722	4	4
OG0015723	3	2
OG0015724	7	7
OG0015725	7	7
OG0015726	7	7
OG0015727	7	7
OG0015728	7	7
OG0015729	6	6
OG0015730	2	2
OG0015731	6	6
OG0015732	7	7
OG0015733	7	7
OG0015734	6	6
OG0015735	7	7
OG0015736	6	6
OG0015737	6	6
OG0015738	7	7
OG0015739	7	7
OG0015740	7	7
OG0015741	6	6
OG0015742	6	6
OG0015743	7	7
OG0015744	7	7
OG0015745	7	7
OG0015746	7	7
OG0015747	7	7
OG0015748	7	7
OG0015749	7	7
OG0015750	7	7
OG0015751	7	7
OG0015752	6	6
OG0015753	7	7
OG0015754	7	7
OG0015755	6	6
OG0015756	7	7
OG0015757	5	5
OG0015758	7	7
OG0015759	7	7
OG0015760	7	7
OG0015761	4	4
OG0015762	7	7
OG0015763	6	6
OG0015764	5	5
OG0015765	7	7
OG0015766	7	7
OG0015767	7	7
OG0015768	7	7
OG0015769	7	7
OG0015770	7	7
OG0015771	7	7
OG0015772	7	7
OG0015773	7	7
OG0015774	7	7
OG0015775	7	7
OG0015776	7	7
OG0015777	7	7
OG0015778	7	7
OG0015779	7	7
OG0015780	7	7
OG0015781	7	7
OG0015782	7	7
OG0015783	7	7
OG0015784	6	6
OG0015785	7	7
OG0015786	7	7
OG0015787	7	7
OG0015788	7	7
OG0015789	7	7
OG0015790	7	7
OG0015791	7	7
OG0015792	7	7
OG0015793	7	7
OG0015794	7	7
OG0015795	7	7
OG0015796	6	6
OG0015797	7	7
OG0015798	7	7
OG0015799	7	7
OG0015800	6	6
OG0015801	7	7
OG0015802	7	7
OG0015803	7	7
OG0015804	7	7
OG0015805	7	7
OG0015806	7	7
OG0015807	4	4
OG0015808	7	7
OG0015809	7	7
OG0015810	7	7
OG0015811	6	6
OG0015812	6	6
OG0015813	6	6
OG0015814	5	5
OG0015815	7	7
OG0015816	6	6
OG0015817	7	7
OG0015818	7	7
OG0015819	6	6
OG0015820	7	7
OG0015821	7	7
OG0015822	4	4
OG0015823	7	7
OG0015824	7	7
OG0015825	7	7
OG0015826	7	7
OG0015827	5	5
OG0015828	7	7
OG0015829	3	2
OG0015830	7	7
OG0015831	4	4
OG0015832	4	3
OG0015833	7	7
OG0015834	6	6
OG0015835	7	7
OG0015836	7	7
OG0015837	6	6
OG0015838	3	3
OG0015839	6	6
OG0015840	5	5
OG0015841	7	7
OG0015842	7	7
OG0015843	6	6
OG0015844	7	7
OG0015845	6	6
OG0015846	4	4
OG0015847	5	5
OG0015848	4	4
OG0015849	6	6
OG0015850	6	6
OG0015851	5	5
OG0015852	7	7
OG0015853	4	4
OG0015854	7	7
OG0015855	4	4
OG0015856	6	6
OG0015857	7	7
OG0015858	7	7
OG0015859	6	6
OG0015860	4	4
OG0015861	3	2
OG0015862	7	7
OG0015863	3	1
OG0015864	7	7
OG0015865	6	6
OG0015866	3	3
OG0015867	4	4
OG0015868	5	5
OG0015869	4	3
OG0015870	7	7
OG0015871	5	5
OG0015872	7	7
OG0015873	7	7
OG0015874	5	5
OG0015875	4	4
OG0015876	4	4
OG0015877	5	5
OG0015878	5	5
OG0015879	7	7
OG0015880	5	5
OG0015881	3	3
OG0015882	5	5
OG0015883	4	4
OG0015884	6	6
OG0015885	7	7
OG0015886	7	7
OG0015887	7	7
OG0015888	7	7
OG0015889	7	7
OG0015890	7	7
OG0015891	7	7
OG0015892	7	7
OG0015893	7	7
OG0015894	7	7
OG0015895	7	7
OG0015896	7	7
OG0015897	7	7
OG0015898	7	7
OG0015899	7	7
OG0015900	7	7
OG0015901	7	7
OG0015902	7	7
OG0015903	7	7
OG0015904	7	7
OG0015905	7	7
OG0015906	7	7
OG0015907	7	7
OG0015908	7	7
OG0015909	7	7
OG0015910	7	7
OG0015911	7	7
OG0015912	7	7
OG0015913	7	7
OG0015914	7	7
OG0015915	7	7
OG0015916	7	7
OG0015917	7	7
OG0015918	7	7
OG0015919	7	7
OG0015920	7	7
OG0015921	7	7
OG0015922	7	7
OG0015923	7	7
OG0015924	7	7
OG0015925	7	7
OG0015926	7	7
OG0015927	7	7
OG0015928	7	7
OG0015929	7	7
OG0015930	7	7
OG0015931	7	7
OG0015932	7	7
OG0015933	7	7
OG0015934	7	7
OG0015935	7	7
OG0015936	7	7
OG0015937	7	7
OG0015938	7	7
OG0015939	7	7
OG0015940	7	7
OG0015941	7	7
OG0015942	7	7
OG0015943	7	7
OG0015944	7	7
OG0015945	7	7
OG0015946	7	7
OG0015947	7	7
OG0015948	7	7
OG0015949	7	7
OG0015950	7	7
OG0015951	7	7
OG0015952	7	7
OG0015953	7	7
OG0015954	7	7
OG0015955	7	7
OG0015956	7	7
OG0015957	7	7
OG0015958	7	7
OG0015959	7	7
OG0015960	7	7
OG0015961	7	7
OG0015962	6	6
OG0015963	7	7
OG0015964	7	7
OG0015965	7	7
OG0015966	7	7
OG0015967	7	7
OG0015968	5	5
OG0015969	7	7
OG0015970	7	7
OG0015971	7	7
OG0015972	7	7
OG0015973	7	7
OG0015974	7	7
OG0015975	7	7
OG0015976	6	6
OG0015977	7	7
OG0015978	7	7
OG0015979	7	7
OG0015980	7	7
OG0015981	7	7
OG0015982	7	7
OG0015983	7	7
OG0015984	7	7
OG0015985	7	7
OG0015986	7	7
OG0015987	7	7
OG0015988	7	7
OG0015989	7	7
OG0015990	7	7
OG0015991	7	7
OG0015992	7	7
OG0015993	7	7
OG0015994	7	7
OG0015995	7	7
OG0015996	7	7
OG0015997	7	7
OG0015998	7	7
OG0015999	7	7
OG0016000	7	7
OG0016001	7	7
OG0016002	7	7
OG0016003	7	7
OG0016004	7	7
OG0016005	7	7
OG0016006	7	7
OG0016007	7	7
OG0016008	7	7
OG0016009	7	7
OG0016010	7	7
OG0016011	7	7
OG0016012	7	7
OG0016013	7	7
OG0016014	7	7
OG0016015	7	7
OG0016016	7	7
OG0016017	7	7
OG0016018	7	7
OG0016019	7	7
OG0016020	6	6
OG0016021	7	7
OG0016022	7	7
OG0016023	7	7
OG0016024	7	7
OG0016025	7	7
OG0016026	7	7
OG0016027	6	6
OG0016028	7	7
OG0016029	7	7
OG0016030	7	7
OG0016031	7	7
OG0016032	7	7
OG0016033	7	7
OG0016034	7	7
OG0016035	7	7
OG0016036	7	7
OG0016037	7	7
OG0016038	7	7
OG0016039	7	7
OG0016040	4	4
OG0016041	7	7
OG0016042	6	6
OG0016043	7	7
OG0016044	4	4
OG0016045	7	7
OG0016046	7	7
OG0016047	7	7
OG0016048	5	5
OG0016049	7	7
OG0016050	5	5
OG0016051	7	7
OG0016052	7	7
OG0016053	7	7
OG0016054	7	7
OG0016055	5	5
OG0016056	7	7
OG0016057	7	7
OG0016058	7	7
OG0016059	7	7
OG0016060	7	7
OG0016061	5	4
OG0016062	7	7
OG0016063	6	6
OG0016064	6	6
OG0016065	5	5
OG0016066	7	7
OG0016067	7	7
OG0016068	7	7
OG0016069	7	7
OG0016070	7	7
OG0016071	7	7
OG0016072	7	7
OG0016073	7	7
OG0016074	7	7
OG0016075	7	7
OG0016076	7	7
OG0016077	7	7
OG0016078	7	7
OG0016079	7	7
OG0016080	7	7
OG0016081	7	7
OG0016082	7	7
OG0016083	7	7
OG0016084	7	7
OG0016085	7	7
OG0016086	7	7
OG0016087	7	7
OG0016088	7	7
OG0016089	7	7
OG0016090	7	7
OG0016091	7	7
OG0016092	7	7
OG0016093	7	7
OG0016094	7	7
OG0016095	7	7
OG0016096	7	7
OG0016097	7	7
OG0016098	7	7
OG0016099	7	7
OG0016100	7	7
OG0016101	7	7
OG0016102	7	7
OG0016103	7	7
OG0016104	7	7
OG0016105	7	7
OG0016106	7	7
OG0016107	7	7
OG0016108	7	7
OG0016109	7	7
OG0016110	7	7
OG0016111	7	7
OG0016112	7	7
OG0016113	7	7
OG0016114	7	7
OG0016115	7	7
OG0016116	7	7
OG0016117	7	7
OG0016118	4	4
OG0016119	4	4
OG0016120	2	2
OG0016121	3	3
OG0016122	6	6
OG0016123	4	4
OG0016124	4	4
OG0016125	4	4
OG0016126	4	4
OG0016127	3	2
OG0016128	6	6
OG0016129	5	5
OG0016130	4	4
OG0016131	5	5
OG0016132	3	2
OG0016133	4	4
OG0016134	6	6
OG0016135	6	6
OG0016136	4	4
OG0016137	1	1
OG0016138	5	5
OG0016139	5	5
OG0016140	5	5
OG0016141	6	6
OG0016142	0	0
OG0016143	5	5
OG0016144	6	6
OG0016145	6	6
OG0016146	2	2
OG0016147	6	6
OG0016148	5	5
OG0016149	4	2
OG0016150	6	6
OG0016151	1	1
OG0016152	6	6
OG0016153	6	6
OG0016154	5	5
OG0016155	4	4
OG0016156	2	2
OG0016157	3	3
OG0016158	4	4
OG0016159	5	5
OG0016160	3	3
OG0016161	6	6
OG0016162	4	4
OG0016163	3	3
OG0016164	5	5
OG0016165	4	4
OG0016166	3	3
OG0016167	4	3
OG0016168	5	5
OG0016169	3	2
OG0016170	6	6
OG0016171	6	6
OG0016172	6	6
OG0016173	3	1
OG0016174	4	4
OG0016175	4	4
OG0016176	2	2
OG0016177	4	4
OG0016178	6	6
OG0016179	4	4
OG0016180	5	5
OG0016181	3	1
OG0016182	3	3
OG0016183	5	5
OG0016184	3	3
OG0016185	4	4
OG0016186	4	4
OG0016187	3	3
OG0016188	6	6
OG0016189	5	5
OG0016190	4	4
OG0016191	6	6
OG0016192	3	1
OG0016193	6	6
OG0016194	6	6
OG0016195	4	4
OG0016196	4	4
OG0016197	6	6
OG0016198	2	1
OG0016199	4	4
OG0016200	3	3
OG0016201	2	1
OG0016202	2	1
OG0016203	5	5
OG0016204	3	3
OG0016205	4	4
OG0016206	4	4
OG0016207	6	6
OG0016208	4	4
OG0016209	5	5
OG0016210	2	1
OG0016211	6	6
OG0016212	4	4
OG0016213	5	5
OG0016214	2	1
OG0016215	4	4
OG0016216	5	5
OG0016217	3	3
OG0016218	4	4
OG0016219	5	5
OG0016220	5	5
OG0016221	5	5
OG0016222	3	2
OG0016223	4	4
OG0016224	4	4
OG0016225	4	4
OG0016226	3	3
OG0016227	4	4
OG0016228	4	4
OG0016229	6	6
OG0016230	4	4
OG0016231	3	3
OG0016232	2	2
OG0016233	6	6
OG0016234	1	1
OG0016235	3	2
OG0016236	5	5
OG0016237	5	5
OG0016238	3	3
OG0016239	3	2
OG0016240	4	4
OG0016241	5	5
OG0016242	4	4
OG0016243	4	4
OG0016244	5	5
OG0016245	3	3
OG0016246	4	4
OG0016247	3	1
OG0016248	4	4
OG0016249	4	4
OG0016250	3	3
OG0016251	3	3
OG0016252	3	2
OG0016253	6	6
OG0016254	4	4
OG0016255	4	4
OG0016256	5	5
OG0016257	4	4
OG0016258	4	4
OG0016259	5	5
OG0016260	3	3
OG0016261	3	3
OG0016262	4	4
OG0016263	4	4
OG0016264	2	1
OG0016265	3	3
OG0016266	3	3
OG0016267	6	6
OG0016268	6	6
OG0016269	4	4
OG0016270	5	5
OG0016271	4	4
OG0016272	3	3
OG0016273	5	5
OG0016274	5	5
OG0016275	3	1
OG0016276	5	5
OG0016277	4	4
OG0016278	3	3
OG0016279	5	5
OG0016280	6	6
OG0016281	4	4
OG0016282	3	3
OG0016283	3	3
OG0016284	3	3
OG0016285	3	2
OG0016286	3	3
OG0016287	2	1
OG0016288	2	2
OG0016289	6	6
OG0016290	4	4
OG0016291	2	0
OG0016292	5	5
OG0016293	0	0
OG0016294	6	6
OG0016295	4	4
OG0016296	1	0
OG0016297	1	1
OG0016298	6	6
OG0016299	3	3
OG0016300	2	1
OG0016301	1	1
OG0016302	6	6
OG0016303	3	1
OG0016304	4	4
OG0016305	3	2
OG0016306	2	2
OG0016307	1	1
OG0016308	4	4
OG0016309	5	5
OG0016310	4	4
OG0016311	4	4
OG0016312	2	2
OG0016313	6	6
OG0016314	4	4
OG0016315	5	5
OG0016316	5	5
OG0016317	3	3
OG0016318	6	6
OG0016319	4	4
OG0016320	1	1
OG0016321	2	2
OG0016322	6	6
OG0016323	4	4
OG0016324	1	1
OG0016325	2	2
OG0016326	5	5
OG0016327	5	5
OG0016328	6	6
OG0016329	3	3
OG0016330	2	1
OG0016331	4	4
OG0016332	5	5
OG0016333	4	4
OG0016334	6	6
OG0016335	4	4
OG0016336	2	2
OG0016337	4	4
OG0016338	3	1
OG0016339	4	4
OG0016340	4	4
OG0016341	4	4
OG0016342	3	3
OG0016343	3	3
OG0016344	3	3
OG0016345	4	4
OG0016346	4	4
OG0016347	3	3
OG0016348	6	6
OG0016349	5	5
OG0016350	5	5
OG0016351	2	2
OG0016352	3	3
OG0016353	5	5
OG0016354	3	3
OG0016355	6	6
OG0016356	2	1
OG0016357	5	5
OG0016358	5	5
OG0016359	2	2
OG0016360	2	1
OG0016361	1	1
OG0016362	0	0
OG0016363	6	6
OG0016364	2	0
OG0016365	1	1
OG0016366	2	2
OG0016367	3	2
OG0016368	5	5
OG0016369	2	2
OG0016370	4	4
OG0016371	3	3
OG0016372	5	5
OG0016373	3	3
OG0016374	3	3
OG0016375	4	4
OG0016376	0	0
OG0016377	4	4
OG0016378	5	5
OG0016379	4	4
OG0016380	4	4
OG0016381	2	2
OG0016382	3	3
OG0016383	6	6
OG0016384	3	1
OG0016385	3	3
OG0016386	6	6
OG0016387	5	5
OG0016388	3	2
OG0016389	3	3
OG0016390	1	1
OG0016391	3	3
OG0016392	5	5
OG0016393	2	2
OG0016394	2	2
OG0016395	4	4
OG0016396	3	3
OG0016397	6	6
OG0016398	5	5
OG0016399	6	6
OG0016400	2	2
OG0016401	3	2
OG0016402	5	5
OG0016403	3	2
OG0016404	5	5
OG0016405	3	3
OG0016406	0	0
OG0016407	3	3
OG0016408	3	1
OG0016409	3	3
OG0016410	4	4
OG0016411	1	1
OG0016412	1	1
OG0016413	4	4
OG0016414	4	4
OG0016415	2	1
OG0016416	0	0
OG0016417	4	4
OG0016418	1	1
OG0016419	3	3
OG0016420	3	3
OG0016421	3	2
OG0016422	0	0
OG0016423	4	4
OG0016424	0	0
OG0016425	1	1
OG0016426	2	2
OG0016427	1	1
OG0016428	1	1
OG0016429	5	5
OG0016430	3	3
OG0016431	2	2
OG0016432	1	1
OG0016433	4	4
OG0016434	3	3
OG0016435	2	1
OG0016436	3	3
OG0016437	4	4
OG0016438	3	3
OG0016439	2	2
OG0016440	4	4
OG0016441	1	1
OG0016442	4	4
OG0016443	3	3
OG0016444	2	2
OG0016445	2	2
OG0016446	4	4
OG0016447	0	0
OG0016448	1	1
OG0016449	0	0
OG0016450	4	4
OG0016451	1	1
OG0016452	5	5
OG0016453	0	0
OG0016454	4	4
OG0016455	0	0
OG0016456	3	3
OG0016457	1	1
OG0016458	1	1
OG0016459	1	1
OG0016460	1	1
OG0016461	3	3
OG0016462	4	4
OG0016463	0	0
OG0016464	1	1
OG0016465	3	3
OG0016466	0	0
OG0016467	3	3
OG0016468	1	1
OG0016469	3	3
OG0016470	0	0
OG0016471	2	2
OG0016472	2	2
OG0016473	2	2
OG0016474	0	0
OG0016475	2	1
OG0016476	1	0
OG0016477	3	3
OG0016478	1	1
OG0016479	1	1
OG0016480	2	2
OG0016481	0	0
OG0016482	3	3
OG0016483	3	3
OG0016484	5	5
OG0016485	1	1
OG0016486	1	1
OG0016487	4	4
OG0016488	1	1
OG0016489	1	1
OG0016490	3	3
OG0016491	4	4
OG0016492	4	4
OG0016493	5	5
OG0016494	4	4
OG0016495	2	1
OG0016496	4	4
OG0016497	4	4
OG0016498	1	1
OG0016499	2	2
OG0016500	1	1
OG0016501	2	1
OG0016502	2	2
OG0016503	4	4
OG0016504	3	2
OG0016505	2	2
OG0016506	2	2
OG0016507	4	4
OG0016508	5	5
OG0016509	4	4
OG0016510	3	3
OG0016511	2	2
OG0016512	4	4
OG0016513	4	4
OG0016514	3	3
OG0016515	4	4
OG0016516	3	3
OG0016517	3	3
OG0016518	1	1
OG0016519	3	3
OG0016520	3	2
OG0016521	4	4
OG0016522	5	5
OG0016523	4	4
OG0016524	2	2
OG0016525	4	4
OG0016526	3	1
OG0016527	5	5
OG0016528	2	1
OG0016529	4	4
OG0016530	3	0
OG0016531	4	4
OG0016532	3	3
OG0016533	3	2
OG0016534	2	1
OG0016535	3	3
OG0016536	2	2
OG0016537	4	4
OG0016538	3	3
OG0016539	2	2
OG0016540	3	0
OG0016541	5	5
OG0016542	5	5
OG0016543	2	2
OG0016544	3	3
OG0016545	5	5
OG0016546	4	4
OG0016547	4	4
OG0016548	4	4
OG0016549	6	6
OG0016550	6	6
OG0016551	6	6
OG0016552	6	6
OG0016553	6	6
OG0016554	6	6
OG0016555	6	6
OG0016556	6	6
OG0016557	2	2
OG0016558	6	6
OG0016559	6	6
OG0016560	5	5
OG0016561	3	3
OG0016562	4	4
OG0016563	2	1
OG0016564	6	6
OG0016565	6	6
OG0016566	5	5
OG0016567	4	4
OG0016568	6	6
OG0016569	3	3
OG0016570	5	5
OG0016571	1	1
OG0016572	1	1
OG0016573	5	5
OG0016574	2	1
OG0016575	6	6
OG0016576	5	5
OG0016577	3	3
OG0016578	6	6
OG0016579	6	6
OG0016580	4	4
OG0016581	5	5
OG0016582	6	6
OG0016583	6	6
OG0016584	5	5
OG0016585	6	6
OG0016586	4	4
OG0016587	6	6
OG0016588	6	6
OG0016589	6	6
OG0016590	6	6
OG0016591	5	5
OG0016592	6	6
